resource_id,title,subject,institution,learning_product,level,duration_raw,hours_estimate,skills_raw,skills_list,skill_count,rating,reviews
coursera_2483,Investment Management with Python and Machine Learning,Business,EDHEC Business School,Specialization,beginner,3 - 6 Months,100,"Investment Management, Portfolio Management, Text Mining, Asset Management, Network Analysis, Data Visualization Software, Investments, Machine Learning Methods, Unstructured Data, Predictive Modeling, Web Scraping, Financial Management, Machine Learning, Financial Statements, Applied Machine Learning, Financial Market, Financial Modeling, Risk Analysis, Python Programming, Financial Analysis","['Investment Management', 'Portfolio Management', 'Text Mining', 'Asset Management', 'Network Analysis', 'Data Visualization Software', 'Investments', 'Machine Learning Methods', 'Unstructured Data', 'Predictive Modeling', 'Web Scraping', 'Financial Management', 'Machine Learning', 'Financial Statements', 'Applied Machine Learning', 'Financial Market', 'Financial Modeling', 'Risk Analysis', 'Python Programming', 'Financial Analysis']",20,4.4,1200
coursera_2484,Six Sigma Black Belt,Business,Kennesaw State University,Specialization,intermediate,3 - 6 Months,100,"Statistical Process Controls, Lean Six Sigma, Six Sigma Methodology, Lean Methodologies, Process Improvement, Team Management, Process Capability, Lean Manufacturing, Data Collection, Knowledge Transfer, Team Building, Quality Improvement, Statistical Hypothesis Testing, Meeting Facilitation, Continuous Improvement Process, Performance Measurement, Conflict Management, Analytical Skills, Process Analysis, Sampling (Statistics)","['Statistical Process Controls', 'Lean Six Sigma', 'Six Sigma Methodology', 'Lean Methodologies', 'Process Improvement', 'Team Management', 'Process Capability', 'Lean Manufacturing', 'Data Collection', 'Knowledge Transfer', 'Team Building', 'Quality Improvement', 'Statistical Hypothesis Testing', 'Meeting Facilitation', 'Continuous Improvement Process', 'Performance Measurement', 'Conflict Management', 'Analytical Skills', 'Process Analysis', 'Sampling (Statistics)']",20,4.5,2000
coursera_2485,Work Smarter with Microsoft Excel,Business,Microsoft,Course,beginner,1 - 3 Months,40,"Microsoft Excel, Excel Formulas, Data Visualization, Spreadsheet Software, Microsoft 365, Productivity Software, Data Analysis Software, Data Import/Export, Data Management, File Management","['Microsoft Excel', 'Excel Formulas', 'Data Visualization', 'Spreadsheet Software', 'Microsoft 365', 'Productivity Software', 'Data Analysis Software', 'Data Import/Export', 'Data Management', 'File Management']",10,4.7,591
coursera_2486,Organizational Leadership,Business,Northwestern University,Specialization,intermediate,3 - 6 Months,100,"Influencing, Persuasive Communication, Design Thinking, Data-Driven Decision-Making, Leadership, Strategic Communication, Innovation, Collaboration, Business Leadership, Crisis Management, Negotiation, Organizational Leadership, Ideation, Team Leadership, Resource Allocation, Human Centered Design, Strategic Leadership, Corporate Communications, Marketing Analytics, Data Science","['Influencing', 'Persuasive Communication', 'Design Thinking', 'Data-Driven Decision-Making', 'Leadership', 'Strategic Communication', 'Innovation', 'Collaboration', 'Business Leadership', 'Crisis Management', 'Negotiation', 'Organizational Leadership', 'Ideation', 'Team Leadership', 'Resource Allocation', 'Human Centered Design', 'Strategic Leadership', 'Corporate Communications', 'Marketing Analytics', 'Data Science']",20,4.9,10000
coursera_2487,Introduction to Spreadsheets and Models,Business,University of Pennsylvania,Course,mixed,1 - 4 Weeks,20,"Regression Analysis, Spreadsheet Software, Google Sheets, Excel Formulas, Financial Modeling, Microsoft Excel, Data Modeling, Probability Distribution, Forecasting, Risk Analysis, Probability & Statistics, Business Modeling, Statistical Analysis, Simulation and Simulation Software, Process Improvement and Optimization, Decision Tree Learning","['Regression Analysis', 'Spreadsheet Software', 'Google Sheets', 'Excel Formulas', 'Financial Modeling', 'Microsoft Excel', 'Data Modeling', 'Probability Distribution', 'Forecasting', 'Risk Analysis', 'Probability & Statistics', 'Business Modeling', 'Statistical Analysis', 'Simulation and Simulation Software', 'Process Improvement and Optimization', 'Decision Tree Learning']",16,4.7,615
coursera_2488,Customer Analytics,Business,University of Pennsylvania,Course,mixed,1 - 3 Months,40,"Descriptive Analytics, Data-Driven Decision-Making, Marketing Analytics, Predictive Analytics, Customer Insights, Customer Analysis, Business Analytics, Analytics, Marketing, Data Collection, Marketing Strategies, Data Analysis, Market Research, Regression Analysis, Consumer Behaviour","['Descriptive Analytics', 'Data-Driven Decision-Making', 'Marketing Analytics', 'Predictive Analytics', 'Customer Insights', 'Customer Analysis', 'Business Analytics', 'Analytics', 'Marketing', 'Data Collection', 'Marketing Strategies', 'Data Analysis', 'Market Research', 'Regression Analysis', 'Consumer Behaviour']",15,4.8,3400
coursera_2489,IA Para Todos (Español),Business,DeepLearning.AI,Course,beginner,1 - 4 Weeks,20,"Artificial Intelligence, Data Ethics, Artificial Intelligence and Machine Learning (AI/ML), Strategic Thinking, Artificial Neural Networks, Data Science, Business Intelligence, Deep Learning, Machine Learning, Organizational Strategy","['Artificial Intelligence', 'Data Ethics', 'Artificial Intelligence and Machine Learning (AI/ML)', 'Strategic Thinking', 'Artificial Neural Networks', 'Data Science', 'Business Intelligence', 'Deep Learning', 'Machine Learning', 'Organizational Strategy']",10,4.7,35
coursera_2490,Introduction to Data Analytics,Business,Meta,Course,beginner,1 - 3 Months,40,"Data Storytelling, Business Metrics, Key Performance Indicators (KPIs), Data Cleansing, Data Modeling, Analytics, Data Analysis, Data Visualization, Data Validation, Exploratory Data Analysis, Data Quality, Data Manipulation, Generative AI, Data Collection","['Data Storytelling', 'Business Metrics', 'Key Performance Indicators (KPIs)', 'Data Cleansing', 'Data Modeling', 'Analytics', 'Data Analysis', 'Data Visualization', 'Data Validation', 'Exploratory Data Analysis', 'Data Quality', 'Data Manipulation', 'Generative AI', 'Data Collection']",14,4.6,1900
coursera_2491,International Business Essentials,Business,University of London,Specialization,intermediate,3 - 6 Months,100,"Financial Statements, Business Planning, Sampling (Statistics), Leadership and Management, Descriptive Statistics, Organizational Structure, Team Building, Data Presentation, Professional Networking, Team Management, Change Management, Business Mathematics, Statistics, Business Strategy, Professional Development, Resource Allocation, Competitive Analysis, Linear Algebra, Mathematical Modeling, Business Strategies","['Financial Statements', 'Business Planning', 'Sampling (Statistics)', 'Leadership and Management', 'Descriptive Statistics', 'Organizational Structure', 'Team Building', 'Data Presentation', 'Professional Networking', 'Team Management', 'Change Management', 'Business Mathematics', 'Statistics', 'Business Strategy', 'Professional Development', 'Resource Allocation', 'Competitive Analysis', 'Linear Algebra', 'Mathematical Modeling', 'Business Strategies']",20,4.5,16
coursera_2492,Xbox Graphic Designer,Business,Xbox,Professional Certificate,beginner,3 - 6 Months,100,"Color Theory, User Interface and User Experience (UI/UX) Design, Logo Design, Typography, Interaction Design, Figma (Design Software), Adobe Illustrator, Design Reviews, Wireframing, Usability, Graphic and Visual Design, Web Content Accessibility Guidelines, Adobe Photoshop, Graphic Design, User Centered Design, UI Components, Design Elements And Principles, Generative AI, Visual Design, Adobe Creative Cloud","['Color Theory', 'User Interface and User Experience (UI/UX) Design', 'Logo Design', 'Typography', 'Interaction Design', 'Figma (Design Software)', 'Adobe Illustrator', 'Design Reviews', 'Wireframing', 'Usability', 'Graphic and Visual Design', 'Web Content Accessibility Guidelines', 'Adobe Photoshop', 'Graphic Design', 'User Centered Design', 'UI Components', 'Design Elements And Principles', 'Generative AI', 'Visual Design', 'Adobe Creative Cloud']",20,4.5,2300
coursera_2493,Marketing Strategy,Business,IE Business School,Specialization,beginner,3 - 6 Months,100,"Survey Creation, Marketing Planning, Market Research, Product Marketing, Consumer Behaviour, Value Propositions, Market Analysis, Marketing, Business Planning, Marketing Channel, Peer Review, Product Strategy, Target Market, Research Design, Data Analysis, Marketing Strategy and Techniques, Marketing Communications, Marketing Psychology, Strategic Marketing, Marketing Management","['Survey Creation', 'Marketing Planning', 'Market Research', 'Product Marketing', 'Consumer Behaviour', 'Value Propositions', 'Market Analysis', 'Marketing', 'Business Planning', 'Marketing Channel', 'Peer Review', 'Product Strategy', 'Target Market', 'Research Design', 'Data Analysis', 'Marketing Strategy and Techniques', 'Marketing Communications', 'Marketing Psychology', 'Strategic Marketing', 'Marketing Management']",20,4.7,2500
coursera_2494,Value Chain Management,Business,University of Illinois Urbana-Champaign,Specialization,intermediate,3 - 6 Months,100,"Management Accounting, Operations Management, Marketing, Process Improvement, Marketing Management, Organizational Strategy, Performance Measurement, Marketing Planning, Supply Chain Management, Product Strategy, Operational Analysis, Business Operations, Cost Accounting, Supply Chain Planning, Integrated Marketing Communications, Strategic Marketing, Marketing Strategy and Techniques, Variance Analysis, Statistical Process Controls, Accounting Systems","['Management Accounting', 'Operations Management', 'Marketing', 'Process Improvement', 'Marketing Management', 'Organizational Strategy', 'Performance Measurement', 'Marketing Planning', 'Supply Chain Management', 'Product Strategy', 'Operational Analysis', 'Business Operations', 'Cost Accounting', 'Supply Chain Planning', 'Integrated Marketing Communications', 'Strategic Marketing', 'Marketing Strategy and Techniques', 'Variance Analysis', 'Statistical Process Controls', 'Accounting Systems']",20,4.8,1200
coursera_2495,Market Research,Business,"University of California, Davis",Specialization,beginner,3 - 6 Months,100,"Statistical Hypothesis Testing, Survey Creation, Focus Group, Quantitative Research, Qualitative Research, Market Research, Proposal Writing, Data Storytelling, Business Research, Statistical Analysis, Presentations, Discussion Facilitation, Marketing Analytics, Storytelling, Marketing, Research Methodologies, Marketing Strategies, Data Analysis, Data Visualization Software, Market Analysis","['Statistical Hypothesis Testing', 'Survey Creation', 'Focus Group', 'Quantitative Research', 'Qualitative Research', 'Market Research', 'Proposal Writing', 'Data Storytelling', 'Business Research', 'Statistical Analysis', 'Presentations', 'Discussion Facilitation', 'Marketing Analytics', 'Storytelling', 'Marketing', 'Research Methodologies', 'Marketing Strategies', 'Data Analysis', 'Data Visualization Software', 'Market Analysis']",20,4.6,336
coursera_2496,Business Finance and Data Analysis Fundamentals,Business,Rice University,Specialization,beginner,3 - 6 Months,100,"Capital Budgeting, Cash Flows, Probability & Statistics, Financial Statements, Microsoft Excel, Descriptive Statistics, Financial Accounting, Business Analytics, Box Plots, Probability Distribution, Financial Analysis, Finance, Data Visualization, Probability, Statistics, Business Valuation, Financial Statement Analysis, Accounting, Return On Investment, Accruals","['Capital Budgeting', 'Cash Flows', 'Probability & Statistics', 'Financial Statements', 'Microsoft Excel', 'Descriptive Statistics', 'Financial Accounting', 'Business Analytics', 'Box Plots', 'Probability Distribution', 'Financial Analysis', 'Finance', 'Data Visualization', 'Probability', 'Statistics', 'Business Valuation', 'Financial Statement Analysis', 'Accounting', 'Return On Investment', 'Accruals']",20,4.6,166
coursera_2497,Excel Skills for Business: Intermediate I,Business,Macquarie University,Course,intermediate,1 - 3 Months,40,"Microsoft Excel, Dashboard, Spreadsheet Software, Excel Formulas, Data Analysis Expressions (DAX), Consolidation, Business Reporting, Data Management, Automation","['Microsoft Excel', 'Dashboard', 'Spreadsheet Software', 'Excel Formulas', 'Data Analysis Expressions (DAX)', 'Consolidation', 'Business Reporting', 'Data Management', 'Automation']",9,4.6,6100
coursera_2498,Change Management for Generative AI,Business,Vanderbilt University,Course,beginner,1 - 4 Weeks,20,"Change Management, Organizational Change, Business Transformation, Generative AI, Workforce Development, Scalability, Innovation, Stakeholder Management, Workforce Management, Employee Training, Leadership, Security Controls, Emerging Technologies","['Change Management', 'Organizational Change', 'Business Transformation', 'Generative AI', 'Workforce Development', 'Scalability', 'Innovation', 'Stakeholder Management', 'Workforce Management', 'Employee Training', 'Leadership', 'Security Controls', 'Emerging Technologies']",13,4.6,2200
